city_id,city_name,sensor_id,parameter,date_local,hour_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_minutes
mumbai,Mumbai,12236408,no2,2026-03-29,0,2026-03-28T18:30:00Z,2026-03-29T00:00:00+05:30,46.815,46.815,45.32,48.31,46.0675,47.5625,2.1142492757477833,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-29,0,2026-03-28T18:30:00Z,2026-03-29T00:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,1,2026-03-28T19:30:00Z,2026-03-29T01:00:00+05:30,48.405,48.9,45.82,50.0,47.4925,49.8125,2.0915624144006117,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,1,2026-03-28T19:30:00Z,2026-03-29T01:00:00+05:30,21.91,21.91,21.9,21.92,21.905,21.915,,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,2,2026-03-28T20:30:00Z,2026-03-29T02:00:00+05:30,47.542500000000004,47.545,46.78,48.3,47.3425,47.745000000000005,0.6206649659840571,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,2,2026-03-28T20:30:00Z,2026-03-29T02:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-29,2,2026-03-28T20:30:00Z,2026-03-29T02:00:00+05:30,0.88,0.88,0.88,0.88,0.88,0.88,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,3,2026-03-28T21:30:00Z,2026-03-29T03:00:00+05:30,46.735,47.019999999999996,43.22,49.68,44.8475,48.9075,2.7331727595110653,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,3,2026-03-28T21:30:00Z,2026-03-29T03:00:00+05:30,21.902500000000003,21.9,21.9,21.91,21.9,21.9025,0.005773502691901263,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,4,2026-03-28T22:30:00Z,2026-03-29T04:00:00+05:30,41.754999999999995,40.845,37.86,47.47,38.715,43.885,4.331916435020416,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,4,2026-03-28T22:30:00Z,2026-03-29T04:00:00+05:30,21.92,21.9,21.9,21.98,21.9,21.919999999999998,0.040000000000001514,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-29,4,2026-03-28T22:30:00Z,2026-03-29T04:00:00+05:30,0.75,0.75,0.75,0.75,0.75,0.75,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,5,2026-03-28T23:30:00Z,2026-03-29T05:00:00+05:30,45.495,47.69,36.9,49.7,43.709999999999994,49.475,5.973282179840493,100.0,4
