city_id,city_name,sensor_id,parameter,date_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_hours
kathmandu,Kathmandu,8462426,pm10,2024-03-14,2024-03-13T18:15:00Z,2024-03-14T00:00:00+05:45,72.9985122680664,74.84159088134766,61.143104553222656,81.82514953613281,69.85138702392578,76.47146606445312,6.448841571807861,33.0,8
kathmandu,Kathmandu,8462426,pm10,2024-03-15,2024-03-14T18:15:00Z,2024-03-15T00:00:00+05:45,71.73848724365234,65.35717010498047,38.31026840209961,138.49183654785156,51.799293518066406,75.119384765625,30.289840698242188,75.0,18
kathmandu,Kathmandu,8462426,pm10,2024-03-16,2024-03-15T18:15:00Z,2024-03-16T00:00:00+05:45,83.6622085571289,75.31327056884766,52.697818756103516,145.91261291503906,63.227455139160156,96.23330688476562,27.137226104736328,92.0,22
kathmandu,Kathmandu,8462426,pm10,2024-03-17,2024-03-16T18:15:00Z,2024-03-17T00:00:00+05:45,86.14605712890625,80.51348876953125,46.30446243286133,144.65972900390625,63.00646209716797,107.57987213134766,28.618003845214844,75.0,18
kathmandu,Kathmandu,8462426,pm10,2024-03-18,2024-03-17T18:15:00Z,2024-03-18T00:00:00+05:45,116.83824157714844,110.19003295898438,64.66964721679688,191.9968719482422,85.41299438476562,132.2755889892578,39.228843688964844,88.0,21
kathmandu,Kathmandu,8462426,pm10,2024-03-19,2024-03-18T18:15:00Z,2024-03-19T00:00:00+05:45,118.54524230957031,119.95886993408203,47.96651840209961,196.82470703125,81.37117004394531,154.8619842529297,46.4752311706543,92.0,22
kathmandu,Kathmandu,8462426,pm10,2024-03-20,2024-03-19T18:15:00Z,2024-03-20T00:00:00+05:45,127.77229309082031,126.6092758178711,100.20084381103516,185.7156219482422,117.48050689697266,131.14300537109375,20.557077407836914,79.0,19
kathmandu,Kathmandu,8462426,pm10,2024-03-21,2024-03-20T18:15:00Z,2024-03-21T00:00:00+05:45,133.4861297607422,139.78958129882812,64.56428527832031,165.80178833007812,130.93472290039062,147.1206512451172,24.824068069458008,58.0,14
kathmandu,Kathmandu,8462426,pm10,2024-03-22,2024-03-21T18:15:00Z,2024-03-22T00:00:00+05:45,83.04155731201172,73.03936767578125,61.99553680419922,121.74910736083984,66.49181365966797,96.77173614501953,19.994165420532227,83.0,20
kathmandu,Kathmandu,8462426,pm10,2024-03-23,2024-03-22T18:15:00Z,2024-03-23T00:00:00+05:45,72.7364273071289,70.29100036621094,45.65803527832031,109.70671081542969,61.87905502319336,80.04419708251953,15.761727333068848,83.0,20
kathmandu,Kathmandu,8462426,pm10,2024-03-24,2024-03-23T18:15:00Z,2024-03-24T00:00:00+05:45,94.87601470947266,93.91980743408203,78.53470611572266,132.57351684570312,87.07856750488281,100.00550842285156,12.923199653625488,71.0,17
kathmandu,Kathmandu,8462426,pm10,2024-03-25,2024-03-24T18:15:00Z,2024-03-25T00:00:00+05:45,76.81739807128906,73.47676086425781,49.382591247558594,100.80535888671875,67.5978775024414,88.27782440185547,13.944923400878906,92.0,22
kathmandu,Kathmandu,8462426,pm10,2024-03-26,2024-03-25T18:15:00Z,2024-03-26T00:00:00+05:45,85.27941131591797,86.8123550415039,64.0832290649414,104.13898468017578,74.3133544921875,94.83743286132812,12.292743682861328,58.0,14
kathmandu,Kathmandu,8462426,pm10,2024-03-27,2024-03-26T18:15:00Z,2024-03-27T00:00:00+05:45,96.21790313720703,91.021728515625,64.72113037109375,140.98854064941406,85.78904724121094,96.56932067871094,19.06817626953125,79.0,19
