city_id,city_name,sensor_id,parameter,date_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_hours
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-19,2024-11-18T17:00:00Z,2024-11-19T00:00:00+07:00,35.24440473828997,34.38333304723104,32.65000025431315,42.3666664759318,33.17208382288615,35.48333287239075,3.365617966215734,29.0,7
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-20,2024-11-19T17:00:00Z,2024-11-20T00:00:00+07:00,42.429513884915245,42.174999396006264,16.93333347638448,69.1833340326945,34.31249988079071,51.26354225476583,14.287854279796772,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-21,2024-11-20T17:00:00Z,2024-11-21T00:00:00+07:00,48.899652865197936,42.3166667620341,28.199999809265137,78.38333384195964,35.24583315849304,62.80833315849304,15.752742704058855,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-22,2024-11-21T17:00:00Z,2024-11-22T00:00:00+07:00,45.587152702940834,47.47916666666667,11.783333460489908,67.70000076293945,31.44166644414266,62.0583328406016,17.410223602404074,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-23,2024-11-22T17:00:00Z,2024-11-23T00:00:00+07:00,43.19895831081602,44.77291663487752,25.883333524068195,66.0291674931844,32.141666889190674,54.344791332880654,12.057497784375853,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-24,2024-11-23T17:00:00Z,2024-11-24T00:00:00+07:00,37.016782373189926,29.775000015894573,16.454166809717815,72.80416679382324,23.697916666666664,51.73124957084656,17.01790868392794,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-25,2024-11-24T17:00:00Z,2024-11-25T00:00:00+07:00,38.90317297644086,40.94508377710979,18.77916653951009,58.795833587646484,32.81714574495952,45.60069465637207,10.606567614349489,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-26,2024-11-25T17:00:00Z,2024-11-26T00:00:00+07:00,47.568055583371056,49.743750254313156,24.252624829610188,63.6785831451416,39.05805210272471,58.77166740099589,13.128426887377941,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-27,2024-11-26T17:00:00Z,2024-11-27T00:00:00+07:00,31.883412632677295,31.101083596547447,20.38379176457723,47.826291720072426,26.944551904996235,37.379499991734825,7.521770476265965,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-28,2024-11-27T17:00:00Z,2024-11-28T00:00:00+07:00,20.41850349969334,18.24360414346059,8.783041636149088,43.71012496948242,15.026812414328258,24.400822858015697,8.54828274847592,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-29,2024-11-28T17:00:00Z,2024-11-29T00:00:00+07:00,34.84411868784162,34.93793725967407,16.25000007947286,60.57845878601074,20.803197900454204,42.35204156239828,13.61244346862455,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-11-30,2024-11-29T17:00:00Z,2024-11-30T00:00:00+07:00,53.85234706931643,50.687146027882896,35.50316619873047,76.41983286539714,44.72156270345052,63.731260776519775,12.391772607210154,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-01,2024-11-30T17:00:00Z,2024-12-01T00:00:00+07:00,73.97002788384755,71.26631323496501,58.863667488098145,96.48041661580403,65.7864580154419,79.32595793406168,11.036052366454777,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-02,2024-12-01T17:00:00Z,2024-12-02T00:00:00+07:00,69.91709038946364,72.12497870127359,44.65612506866455,98.47050031026204,57.10070792833964,81.90512530008951,16.41394583385484,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-03,2024-12-02T17:00:00Z,2024-12-03T00:00:00+07:00,62.342335005601235,67.37318706512451,31.552958170572918,85.57341639200847,52.251739740371704,75.5529375076294,14.987020711147007,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-04,2024-12-03T17:00:00Z,2024-12-04T00:00:00+07:00,55.542292194233994,58.10020860036214,20.79520837465922,87.27666664123535,44.15191638469696,68.88705587387085,17.370726029462585,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-05,2024-12-04T17:00:00Z,2024-12-05T00:00:00+07:00,52.284373256895286,51.67268753051758,35.73125044504801,65.86362520853679,48.440749645233154,56.652353604634605,7.137416279465602,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-06,2024-12-05T17:00:00Z,2024-12-06T00:00:00+07:00,62.49115883840455,55.17902056376139,17.49270836512248,147.56624857584634,28.09723977247874,84.98666423161825,41.134957105223364,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-07,2024-12-06T17:00:00Z,2024-12-07T00:00:00+07:00,44.20148436228434,40.44297909736633,22.52283302942912,65.53762435913086,34.95593738555908,57.318197806676224,13.710465065691363,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-08,2024-12-07T17:00:00Z,2024-12-08T00:00:00+07:00,26.076927142010803,22.901603937149048,7.5140416622161865,75.48891830444336,19.887301802635193,28.220270713170372,13.33080310821225,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-09,2024-12-08T17:00:00Z,2024-12-09T00:00:00+07:00,24.80770135919253,26.63502089182536,10.719333489735922,43.51570796966553,17.182947913805645,29.82938543955485,8.741352095280853,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-10,2024-12-09T17:00:00Z,2024-12-10T00:00:00+07:00,28.44101736446221,27.21872901916504,6.274166623751323,55.81370862325033,22.36189579963684,34.143010338147484,12.696923708657591,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-11,2024-12-10T17:00:00Z,2024-12-11T00:00:00+07:00,49.97746870252822,45.40670855840047,26.882333278656006,89.1309585571289,38.34498989582062,55.5695727666219,16.924595380644,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-12,2024-12-11T17:00:00Z,2024-12-12T00:00:00+07:00,53.422531257073096,41.40324982007344,8.511333425839743,121.25862630208333,21.689958413441975,82.80112504959106,36.045022113759245,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-13,2024-12-12T17:00:00Z,2024-12-13T00:00:00+07:00,46.66863771900535,51.59850025177002,5.394124984741211,80.1369997660319,29.654322743415833,65.81519794464111,24.028346557152396,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-14,2024-12-13T17:00:00Z,2024-12-14T00:00:00+07:00,43.02166834804748,32.918229023615524,18.16479190190633,82.42516581217448,26.190927227338157,59.48794778188069,21.603607534837067,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-15,2024-12-14T17:00:00Z,2024-12-15T00:00:00+07:00,40.539612879355744,34.9397714138031,13.780125061670939,74.6205005645752,25.769083380699158,52.22114562988281,19.414656598601866,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-16,2024-12-15T17:00:00Z,2024-12-16T00:00:00+07:00,39.09043980086292,41.16883317629497,14.656833410263062,56.57141653696696,36.25115660826365,48.5061772664388,12.537240690369234,75.0,18
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-17,2024-12-16T17:00:00Z,2024-12-17T00:00:00+07:00,44.52527064822969,46.364874521891274,23.039541562398274,73.92083231608073,29.532708168029785,53.71120834350586,14.43488555715341,88.0,21
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-18,2024-12-17T17:00:00Z,2024-12-18T00:00:00+07:00,61.758310655752815,66.51306279500326,21.64716641108195,80.6696236928304,54.91846903165182,72.82232205073038,14.78056942503272,100.0,24
ho-chi-minh-city,Ho Chi Minh City,11357395,pm10,2024-12-19,2024-12-18T17:00:00Z,2024-12-19T00:00:00+07:00,38.791258646382225,37.645478884379074,20.361166795094807,57.48170820871989,31.34796873728434,46.99737493197124,10.450047989989292,100.0,24
