city_id,city_name,sensor_id,parameter,date_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_hours
mumbai,Mumbai,20083,no2,2019-06-21,2019-06-20T18:30:00Z,2019-06-21T00:00:00+05:30,7.059548377990723,7.519166469573975,2.1875,12.345000267028809,4.989999771118164,9.104374885559082,2.781461715698242,100.0,24
mumbai,Mumbai,20083,no2,2019-06-22,2019-06-21T18:30:00Z,2019-06-22T00:00:00+05:30,4.600416660308838,3.708750009536743,1.7766666412353516,9.892499923706055,3.121875047683716,5.679999828338623,2.2079410552978516,100.0,24
mumbai,Mumbai,20083,no2,2019-06-23,2019-06-22T18:30:00Z,2019-06-23T00:00:00+05:30,4.4280900955200195,3.783750057220459,2.2825000286102295,9.477499961853027,2.8768749237060547,5.028124809265137,2.1296920776367188,100.0,24
mumbai,Mumbai,20083,no2,2019-06-24,2019-06-23T18:30:00Z,2019-06-24T00:00:00+05:30,10.560416221618652,9.116250038146973,2.2249999046325684,26.975000381469727,5.825624942779541,13.241874694824219,7.005569934844971,100.0,24
mumbai,Mumbai,20083,no2,2019-06-25,2019-06-24T18:30:00Z,2019-06-25T00:00:00+05:30,11.594696998596191,11.287500381469727,6.025000095367432,20.53333282470703,8.881458282470703,14.133749961853027,3.7824113368988037,92.0,22
mumbai,Mumbai,20083,no2,2019-06-26,2019-06-25T18:30:00Z,2019-06-26T00:00:00+05:30,11.333333015441895,9.135000228881836,6.014999866485596,20.360000610351562,7.53125,15.363750457763672,5.026757717132568,100.0,24
mumbai,Mumbai,20083,no2,2019-06-27,2019-06-26T18:30:00Z,2019-06-27T00:00:00+05:30,10.393442153930664,9.59749984741211,3.9375,18.520000457763672,8.361249923706055,11.97249984741211,3.343433141708374,96.0,23
mumbai,Mumbai,20083,no2,2019-06-28,2019-06-27T18:30:00Z,2019-06-28T00:00:00+05:30,8.960243225097656,6.236249923706055,2.3924999237060547,27.325000762939453,3.9024999141693115,11.137499809265137,6.786223411560059,100.0,24
mumbai,Mumbai,19892,no2,2019-06-28,2019-06-27T18:30:00Z,2019-06-28T00:00:00+05:30,4.875512599945068,4.306666851043701,2.7774999141693115,8.119999885559082,3.2966666221618652,6.300000190734863,1.8406497240066528,54.0,13
mumbai,Mumbai,20083,no2,2019-06-29,2019-06-28T18:30:00Z,2019-06-29T00:00:00+05:30,13.212604522705078,13.90250015258789,0.9399999976158142,30.665000915527344,5.610000133514404,19.334999084472656,9.250852584838867,100.0,24
mumbai,Mumbai,19892,no2,2019-06-29,2019-06-28T18:30:00Z,2019-06-29T00:00:00+05:30,6.71215295791626,6.24875020980835,-0.6924999952316284,18.420000076293945,3.4806249141693115,8.176875114440918,4.692690372467041,100.0,24
mumbai,Mumbai,20083,no2,2019-06-30,2019-06-29T18:30:00Z,2019-06-30T00:00:00+05:30,16.001285552978516,16.266250610351562,6.230000019073486,24.877500534057617,8.971875190734863,22.028749465942383,6.9850172996521,100.0,24
mumbai,Mumbai,19892,no2,2019-06-30,2019-06-29T18:30:00Z,2019-06-30T00:00:00+05:30,6.784722328186035,5.981249809265137,0.8949999809265137,15.994999885559082,2.948124885559082,9.8306245803833,4.568794250488281,100.0,24
mumbai,Mumbai,19892,no2,2019-07-01,2019-06-30T18:30:00Z,2019-07-01T00:00:00+05:30,7.7730393409729,6.46999979019165,-0.6399999856948853,20.260000228881836,2.1500000953674316,13.037500381469727,6.461710453033447,71.0,17
mumbai,Mumbai,20083,no2,2019-07-01,2019-06-30T18:30:00Z,2019-07-01T00:00:00+05:30,10.598333358764648,9.380000114440918,1.5866667032241821,31.200000762939453,5.5,13.625,7.887377738952637,71.0,17
mumbai,Mumbai,19892,no2,2019-07-02,2019-07-01T18:30:00Z,2019-07-02T00:00:00+05:30,13.383333206176758,12.30916690826416,3.0924999713897705,35.189998626708984,7.8647918701171875,14.414375305175781,7.8901495933532715,92.0,22
