city_id,city_name,sensor_id,parameter,date_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_hours
chiang-mai,Chiang Mai,1304318,no2,2021-04-30,2021-04-29T17:00:00Z,2021-04-30T00:00:00+07:00,0.002944444539025426,0.003000000026077032,0.0010000000474974513,0.004999999888241291,0.0020000000949949026,0.004000000189989805,0.0014741786289960146,75.0,18
chiang-mai,Chiang Mai,1304318,no2,2021-05-01,2021-04-30T17:00:00Z,2021-05-01T00:00:00+07:00,0.002454545348882675,0.0020000000949949026,0.0,0.004999999888241291,0.0020000000949949026,0.003000000026077032,0.001507556764408946,46.0,11
chiang-mai,Chiang Mai,1304318,no2,2021-05-03,2021-05-02T17:00:00Z,2021-05-03T00:00:00+07:00,0.0051818182691931725,0.006000000052154064,0.0010000000474974513,0.008999999612569809,0.0020000000949949026,0.007499999832361937,0.0030600058380514383,46.0,11
chiang-mai,Chiang Mai,1304318,no2,2021-05-05,2021-05-04T17:00:00Z,2021-05-05T00:00:00+07:00,0.0023157894611358643,0.0020000000949949026,0.0,0.007000000216066837,0.0005000000237487257,0.0035000001080334187,0.0023106669541448355,79.0,19
chiang-mai,Chiang Mai,1304318,no2,2021-05-06,2021-05-05T17:00:00Z,2021-05-06T00:00:00+07:00,0.003000000026077032,0.0020000000949949026,0.0,0.008999999612569809,0.0010000000474974513,0.004000000189989805,0.002607680857181549,88.0,21
chiang-mai,Chiang Mai,1304318,no2,2021-05-07,2021-05-06T17:00:00Z,2021-05-07T00:00:00+07:00,0.0025555556640028954,0.003000000026077032,0.0,0.004999999888241291,0.0002500000118743628,0.004000000189989805,0.001976991770789027,75.0,18
chiang-mai,Chiang Mai,1304318,no2,2021-05-08,2021-05-07T17:00:00Z,2021-05-08T00:00:00+07:00,0.0022857142612338066,0.0020000000949949026,0.0,0.006000000052154064,0.0010000000474974513,0.0037499999161809683,0.0018156826263293624,58.0,14
chiang-mai,Chiang Mai,1304318,no2,2021-05-09,2021-05-08T17:00:00Z,2021-05-09T00:00:00+07:00,0.0008750000270083547,0.0005000000237487257,0.0,0.003000000026077032,0.0,0.0012499999720603228,0.001125991577282548,33.0,8
chiang-mai,Chiang Mai,1304318,no2,2021-05-10,2021-05-09T17:00:00Z,2021-05-10T00:00:00+07:00,0.0034166667610406876,0.003000000026077032,0.0,0.009999999776482582,0.0017500000540167093,0.0042500002309679985,0.0029063671827316284,50.0,12
chiang-mai,Chiang Mai,1304318,no2,2021-05-12,2021-05-11T17:00:00Z,2021-05-12T00:00:00+07:00,0.0027272726874798536,0.0020000000949949026,0.0010000000474974513,0.006000000052154064,0.0010000000474974513,0.004000000189989805,0.0017939291428774595,46.0,11
